COD. INTERNO;COD. EAN;DESC;SEÇÃO;VENDAS;LOJA;CURVA
51304;7896044953562;DESOD AERO GIOVANNA BABY SWEE 150ML CANDY;HIGIENE PESSOAL;1.0;10;C
99235;7896061990168;FR DESC BABYSEC PREMIUM JUMBINHO G 16 UND;HIGIENE INFANTIL;1.0;10;C
133084;7899613363878;SACOLA CROMUS CASUAL/MASC SORT G;ARTIGOS PARA FESTA;1.0;10;C
128448;5604424459212;VH LISBONITA POR 750ML ROSE;BEBIDAS ALCOOLICAS;1.0;10;C
121094;7908148528949;PORT RET PLAST 10X15CM 2894;PECAS DECORATIVAS;1.0;10;C
130621;7899264386776;ESTOJO FORONI CUPCAKE 4156640;ESCOLARES;1.0;10;C
106607;7897063709383;TRATOR DIVERPLAS MEDIO NA CX 938;BRINQUEDOS;1.0;10;C
130149;9786555007596;LIVRO APRENDENDO A LETRA APOIO ESC FORMA;CONVENIENCIA;1.0;10;C
105133;7898411007373;GARRAF MILPLASTIC GELADEIRA 2,0L;UTILIDADES DOMESTICAS;1.0;10;C
108636;None;MINI CROISSANT KG FGO;PANIFICADORA BALCAO;1.0;10;C
99229;7896061990175;FR DESC BABYSEC PREMIUM JUMBINHO XG 12UND;HIGIENE INFANTIL;1.0;10;C
119810;7891497166132;ROUPAO DOHLER AF958 JU09 INF LISO G S/EST 9974;CAMA-MESA-BANHO;1.0;10;C
16863;None;MELAO CHARANTE KG;FRUTAS-VERDURAS;1.0;10;C
87578;7591543068327;VELA SILVER FESTAS C/GLITER VNV N3 VERM;ARTIGOS PARA FESTA;1.0;10;C
126664;7899348576475;VELA FESTCOLOR PURO GLITTER RS G N7;ARTIGOS PARA FESTA;1.0;10;C
109554;7899739201382;BOIA BRACO CARROS DYIN-007;ARTIGOS DE PRAIA;1.0;10;C
121136;7897476685304;CANETA TRIS LIQEO SF C/MARC TEX 4P 685304;ESCOLARES;1.0;10;C
131987;7899335401162;CJ JARRA UNINJET C/TP PP 1700ML 116;HIGIENE INFANTIL;1.0;10;C
130330;7898926920457;CHA AMAZONIA GRAVIOLA 60G;MATINAIS;1.0;10;C
129088;7891137006453;PASTILHA VALDA EX FORTE LT 50G INTENSO;BOMBONIERE;1.0;10;C
112282;7899110646054;BOLSA TERM 10L 46054;UTILIDADES DOMESTICAS;1.0;10;C
129231;7896036548288;CHUPETA NEOPAN ORTO N2 ROSA R4828;PRODUTOS INFANTIS;1.0;10;C
111619;7896647028247;JG MEMORIA PAIS E FILHOS 40P PRINC 2824;BRINQUEDOS;1.0;10;C
123347;7898945464697;CR P/PES NATUSEIVA HIDRAPE 240G;PRODUTOS DE BELEZA;1.0;10;C
72152;7898285032211;CAD PANAMERIC MASC 1/4 96F;ESCOLARES;1.0;10;C
123329;7909690759812;SAND HAVAIANAS FANTASIA RS BAL 33/34;ARTIGOS PESSOAIS;1.0;10;C
128802;7899691166163;CUSCUZ TROFEU COLOR 16 PTA;UTILIDADES DOMESTICAS;1.0;10;C
98848;7897256245834;CANETA HIDRO LEOLEO BIG C/6 4583;ESCOLARES;1.0;10;C
121253;7891010249946;CR P/ASSADURA HIPOGLOS L120 P80G;HIGIENE INFANTIL;1.0;10;C
128366;7909806491124;SAND IPANEMA ONLY FEM AZ/AZ/RS;ARTIGOS PESSOAIS;1.0;10;C
92710;7896311710331;BARRA PROT INT MEDICA CRISP 45G ROMEU/JULIETA;DIETS E NATURAIS;1.0;10;C
8574;7896235353270;DESOD LEITE DE COLONIA 200ML FINAL FANT;HIGIENE PESSOAL;1.0;10;C
129472;7897161326024;DEO COL ALYNE CONEXAO PARIS 250ML CHIC CHERIE;HIGIENE PESSOAL;1.0;10;C
130011;7896013808275;SACO P/LIXO STARLUX C/10 30L PT;ACESSORIOS DE LIMPEZA;1.0;10;C
133355;7894650009017;GEL ADESIV PATO REF C/2 50D SG UND LAVANDA;PURIFICADORES-ANTI MOFO;1.0;10;C
124525;39800015464;PILHA ENERGIZER MAX AA C/2;UTILIDADES DOMESTICAS;1.0;10;C
130051;7908214729447;LAPIS COR FUTURO REDO C/24 FE092207;ESCOLARES;1.0;10;C
125807;7897839702150;FORMA DE PASTEL CORACAO;UTILIDADES DOMESTICAS;1.0;10;C
129040;1234567890036;COLEIRA PEITORAL NYLON C/GUIA N3;ACESSORIOS P. ANIMAIS;1.0;10;C
88676;7896036521113;MAMAD NEOPAN DEC CONV 140ML AZUL;PRODUTOS INFANTIS;1.0;10;C
39791;7898126404900;FINALIZ BIO EXTRATUS BOTICA 150G ALGAS;HIGIENE PESSOAL;1.0;10;C
112213;7899790912104;PORTA MANTIMENTOS C/3PCS 350ML CA16005;UTILIDADES DOMESTICAS;1.0;10;C
129261;7896021401413;BISC FABISE S/LAC MARIA CHOC 350G;DIETS E NATURAIS;1.0;10;C
23143;7896496980888;BISC MAE TERRA COOKIES INT ORG 120G BANANA/CACAU;DIETS E NATURAIS;1.0;10;C
120724;7898285026173;CAD PANAMERIC CD 1M 80F DINO 2617;ESCOLARES;1.0;10;C
109984;7899768078078;POTE HERM VDR C/SIL 10X19CM 7807;PECAS DECORATIVAS;1.0;10;C
133177;7898368354315;PAPRICA DA ROCA DEFUM SELECT 80G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
123702;7908342102761;POTE CONICO C/TP DOUR 984 3L;UTILIDADES DOMESTICAS;1.0;10;C
101343;7896013106159;SAB LIQ EVEN 250ML ERVA DOCE/CAMOM;HIGIENE PESSOAL;1.0;10;C
128648;0609963520435;ESFIHA ZAHLE CONG 400G FGO;CONGELADOS;1.0;10;C
130617;7908077449438;CAD FORONI MICKEY CD 15M 240F 68822;ESCOLARES;1.0;10;C
982;7896013104155;PASSA ROUPA SONHO GAT 500ML;AMACIANTES-PASSA ROUPAS;1.0;10;C
129593;7897744502173;LIMP COALA PERF CONC 120ML ALGODAO;LIMPADORES;1.0;10;C
21170;7898943163042;ATUM ROBINSON CRUSOE SOL 170G NATURAL;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
97244;7898065736452;TIRA GRAXA SANYMIX 500G;LIMPADORES;1.0;10;C
121668;7908399508615;TRAV MELAM DECOR OVAL 30CM 990;UTILIDADES DOMESTICAS;1.0;10;C
131940;7908342102839;POTE DOG C/ALCA 1,4L AZUL 991;UTILIDADES DOMESTICAS;1.0;10;C
110732;7897042015962;HIDRAT SKALA 400ML ACAI;HIGIENE PESSOAL;1.0;10;C
117073;0736532573988;BEB LAC MAIS MU C/WHEY S/LACT 250ML CAPPUCCINO;LATICINIOS;1.0;10;C
85675;7891035560774;DESOD SANIT HARPIC PAST 3X9G L3 P2 PINHO;PURIFICADORES-ANTI MOFO;1.0;10;C
37945;7897161345124;CR P/TRAT ALYNE 1KG OLEO ARGAN;HIGIENE PESSOAL;1.0;10;C
42925;7897146101127;VH GAUCHO 1,481L TTO SECO;BEBIDAS ALCOOLICAS;1.0;10;C
128900;7894650008416;GEL ADESIV PATO C/6 DISC APLI+REF BOUQ FLORES;PURIFICADORES-ANTI MOFO;1.0;10;C
110783;7897628300352;PALITO DARULI BAMBO 2P C/50 568;PRODUTOS DE BELEZA;1.0;10;C
115807;7894494593512;CAD JANDAIA CD IT GIRL 1/4 96F;ESCOLARES;1.0;10;C
59806;7891191001173;PAPEL REPORT SENINHA 100F ROSA;ESCOLARES;1.0;10;C
126137;7898632473056;HIDRAT LABOTRAT FACE 100G OIL CONT GEL;PRODUTOS DE BELEZA;1.0;10;C
7159;7891141016615;VH COUNTRY WINE 750ML BC/SC;BEBIDAS ALCOOLICAS;1.0;10;C
102074;7898960896527;GARFO C/CABO MAD BH158;UTILIDADES DOMESTICAS;1.0;10;C
118813;7891023565293;REC TERM TERMOLAR FLIPTOP 2,5L CINZA 57006;UTILIDADES DOMESTICAS;1.0;10;C
6096;7896336802264;VODKA SYN LEMON ICE 300ML;BEBIDAS ALCOOLICAS;1.0;10;C
116376;7898692300927;ALIM TAL CAST MINI 200ML MACA/BANANA;DIETS E NATURAIS;1.0;10;C
126256;7896243104567;BALAO SAO ROQUE IMP N7 C/50 VD MC;ARTIGOS PARA FESTA;1.0;10;C
125911;7896523100708;BALAO JUNCO METAL 40CM DOUR N7;ARTIGOS PARA FESTA;1.0;10;C
74398;7898931019313;FRALDA GERIAT CONFORT MASTER REG EG C/7;HIGIENE PESSOAL;1.0;10;C
106546;7896849423376;POTE RED FRESH 500ML 7360;UTILIDADES DOMESTICAS;1.0;10;C
133511;7896104803769;GELEIA RITTER GOURMET 290G ALHO CARAM;DOCES;1.0;10;C
110702;7898995001415;LIXA P/PES ANATOM RETA PLT A094 PROVA D AGUA;PRODUTOS DE BELEZA;1.0;10;C
74533;7500435116268;COND PANTENE 3MIN MILAGROSO 170ML RESTAUR;HIGIENE PESSOAL;1.0;10;C
124957;7896008909413;KIT JG CLASSICO COPAG;BRINQUEDOS;1.0;10;C
127317;7898923148472;PINCEL ESCOBEL 72;PRODUTOS DE BELEZA;1.0;10;C
124324;70330533509;KIT ESCOLAR BIC 9309247 L COR/APON;ESCOLARES;1.0;10;C
112676;7898447978777;BONECA BEE HUGS CONFORT 0877;BRINQUEDOS;1.0;10;C
27262;7891186430254;CUECA LUPO SLIP 681 1 150 999;VESTUARIO;1.0;10;C
95297;7898368351444;SAL PARRILLA DA ROCA ORIGINAL 500G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
7702;7891176113044;CR P/PENT KOLENE 300G ORIGINAL;HIGIENE PESSOAL;1.0;10;C
122375;7896640450960;JG MEMORIA 24P 50965;BRINQUEDOS;1.0;10;C
126645;7899348576154;VELA FESTCOLOR PURO GLITTER DOUR N8;ARTIGOS PARA FESTA;1.0;10;C
108534;7897201753568;ESPATULA SIL DECOR 7.5X30 UB5356 CB MAD;UTILIDADES DOMESTICAS;1.0;10;C
128363;7909510369481;SAND IPANEMA HAPPY FEM AD BEG/OU/MAR;ARTIGOS PESSOAIS;1.0;10;C
109268;7899866263956;ORGANIZ PLT 3DIV CZ19283;UTILIDADES DOMESTICAS;1.0;10;C
129078;786471696309;MASSA ALIMENT KONJAC 270G NOODLES;MASSAS;1.0;10;C
91816;7891186799177;MEIA LUPO SPORT KM 2727 1 409 990;VESTUARIO;1.0;10;C
115056;7898357452404;SAND MIKALCE FEM AD BORB PTO33/34;ARTIGOS PESSOAIS;1.0;10;C
128582;7891150089112;PIPOCA MAE TERRA PRONTA ORG 40G BRIG;PETISCOS SALGADINHOS;1.0;10;C
107398;1234178082660;DISCO P/PIZZA PANSC 230G ;PANIFICADORA OUTROS;1.0;10;C
125868;7896523101972;PRATO JUNCO LAM N4 25CM PRATA;ARTIGOS PARA FESTA;1.0;10;C
21577;7897386752851;PORTA ESC DENT OU UP BCO;UTILIDADES DOMESTICAS;1.0;10;C
124684;7908439800389;MESA LABEL INF RS 25238;UTILIDADES DOMESTICAS;1.0;10;C
97126;7896586816127;TOMADA DANEVA DESM 2P+T 20A 250V DN1612;UTILIDADES DOMESTICAS;1.0;10;C
133674;9788538089759;LIVRO 365 ATIVIDADES DESENHO P/COLO BARBIE 9759;CONVENIENCIA;1.0;10;C
94490;7891137000017;PASTILHA VALDA FRIENDS PT 50G MENT;BOMBONIERE;1.0;10;C
128649;0609963520459;ESFIHA ZAHLE CONG 400G QJO;CONGELADOS;1.0;10;C
129608;7898962670088;AMENDOIM DUMARIO 50G CROC CEB/SALS;FRUTAS-VERDURAS;1.0;10;C
129348;7898245642665;JARRA NORTLAR UTILIZE 1,1L;UTILIDADES DOMESTICAS;1.0;10;C
114723;7898205925203;IOG VDE CAMPO LACF 21 NAT WHEY 250G TORTA LIMAO;LATICINIOS;1.0;10;C
114875;7899850312196;TAPETE FELP 40X60CM CK2048;CAMA-MESA-BANHO;1.0;10;C
131994;7899335406662;CONTAINER UNINJET RED C/ALCA 3,2L RS 666;UTILIDADES DOMESTICAS;1.0;10;C
95262;7898147774013;BORR P/PAN PRESAO PANELUX 5/7/10;UTILIDADES DOMESTICAS;1.0;10;C
130648;7898525493239;COLONIA P/PET PLAST PET 110ML MACHO;HIGIENE ANIMAL;1.0;10;C
51850;7899655011683;ESC P/MACARRAO YANGZI INOX;UTILIDADES DOMESTICAS;1.0;10;C
133899;7896572037994;CANETA COMPACTOR ESF JET LUX C/8 7994;ESCOLARES;1.0;10;C
133128;7908261011588;BRINQ SOLDADO C/ACESS MS-2428;BRINQUEDOS;1.0;10;C
114439;None;ABRIDOR GARRAF BH95084;UTILIDADES DOMESTICAS;1.0;10;C
128901;7894650008430;GEL ADESIV PATO C/6 DISC APLI+REF FRUTAS EST;PURIFICADORES-ANTI MOFO;1.0;10;C
106819;7891035000225;DESENG VEJA POWER GEL 500ML LIMAO;LIMPADORES;1.0;10;C
69570;7898380410938;BROWNIE BELIVE ZERO AC CHOC 40G;BISCOITO-BOLINHOS;1.0;10;C
129229;7896036560419;COPO NEOPAN SHOW LUNA 360ML AZUL R6041;PRODUTOS INFANTIS;1.0;10;C
133961;7896002360982;BOLO PULLMAN 250G FRAPE;BISCOITO-BOLINHOS;1.0;10;C
114349;7891497324020;TOALHA BH DOHLER JAC PREM LS 70X140 FJ 7041 10252;CAMA-MESA-BANHO;1.0;10;C
124680;7896908226061;POTE WAVE TRAV SAFE 2706 1000ML BEGE;UTILIDADES DOMESTICAS;1.0;10;C
132782;7899753539362;LANCHEIRA CLIO PETS CP2095L;ESCOLARES;1.0;10;C
132913;7895454817754;DESOD CORP PETUNIA EU SOU 250ML TRANQUILA;HIGIENE PESSOAL;1.0;10;C
51545;7891150027350;SOPAO KNORR MAIS MAC 195G GALINHA;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
132955;7908077444990;CAD FORONI CART CLIFF 80F 66915;ESCOLARES;1.0;10;C
9091;7896104601617;ABS POS-PARTO KARISMA C/15;HIGIENE PESSOAL;1.0;10;C
133953;7896002300148;PAO PULLMAN FORMA INT 480G;PANIFICADORA OUTROS;1.0;10;C
126419;7898368353790;TEMP DA ROCA ANA MARIA SH 40G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
17874;7895265145336;SAND HAVAIANAS BRASIL BCO 43/44;ARTIGOS PESSOAIS;1.0;10;C
11783;7896013544289;TINT MAXTON 50G LOU/NAT 7.0;PRODUTOS DE BELEZA;1.0;10;C
102098;7909392376294;MEIA LUPO AU DRY FIT 3350 3 13 860;VESTUARIO;1.0;10;C
127711;7896098902165;SAB MEU MOMENTO YPE 85G MANDAR;HIGIENE PESSOAL;1.0;10;C
82345;7891155033677;JG COPO NADIR C/6 LAGUNA;UTILIDADES DOMESTICAS;1.0;10;C
99538;7798090160232;VH LOS CARDOS ARG 750ML BCO S BLAN;BEBIDAS ALCOOLICAS;1.0;10;C
127024;7899110657517;BONECA TOYS&TOYS C/ACESS PENTEAD;VESTUARIO;1.0;10;C
107132;7891141026614;VH MARCUS JAMES TTO 750ML PINOT NOIR;BEBIDAS ALCOOLICAS;1.0;10;C
100371;7909392212592;CUECA LUPO KM BOXER 132 2 140 9980;VESTUARIO;1.0;10;C
132173;7896306623455;CHOC TRENTO C/2 32G DUO;BOMBONIERE;1.0;10;C
45464;7891153029078;COLA ACRILEX GLITER 23G C/6;ESCOLARES;1.0;10;C
106285;7891116096437;UTENSILIO DOM TRAMONTINA 66906/740;UTILIDADES DOMESTICAS;1.0;10;C
132662;7899868305043;ESPREM P/FRUTA CRIPPA VERM TRANSP;UTILIDADES DOMESTICAS;1.0;10;C
92768;7898961246833;PERFUME DE AMBIENTE AMAZONIA 200ML ZAFIRA;PURIFICADORES-ANTI MOFO;1.0;10;C
121700;7898961082134;RAPADURA CHAGAS 190G COCO/AMEND;DOCES;1.0;10;C
126353;7896056407237;SABAO BARRA URCA 5X200G LIMAO;LAVA ROUPAS-LOUCAS;1.0;10;C
66356;7891186803003;MEIA LUPO SPORT KM 2727 1 150 802;VESTUARIO;1.0;10;C
126221;7898494676817;SAC P/PRES PAP RMT7681 18X10X23;ARTIGOS PARA FESTA;1.0;10;C
80989;7896033221191;MAMAD FIONA DESENHOS 240ML AZUL;PRODUTOS INFANTIS;1.0;10;C
107382;7896025500419;LIXA P/PE MARCO BONI MAD MEDIA 6003 ;PRODUTOS DE BELEZA;1.0;10;C
83051;7891150060807;COND DOVE FATOR NUTRIC 170ML 4.0;HIGIENE PESSOAL;1.0;10;C
132032;7899335412427;SALADEIRA UNINJET RED PP 4L VM 1242;UTILIDADES DOMESTICAS;1.0;10;C
114298;7899588004288;KIT LAPIS MOLIN AVENGERS C/4;ESCOLARES;1.0;10;C
132224;7898951750494;SORV SELECTO 420G IOG MORANGO;CONGELADOS;1.0;10;C
116676;7891025122050;BEB LAC YOPRO 15PROT SHAKE 1L CHOC;LATICINIOS;1.0;10;C
114916;7898965666552;CR P/PENT DABELLE 270ML CACHOS ONDA;HIGIENE PESSOAL;1.0;10;C
71120;7896292315174;COGUMELO PREDILECTA SH 100G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
130625;7899755699798;MOCHILA WINTH FEM BPG31804;ESCOLARES;1.0;10;C
125456;7899808882634;CESTO PLASUTIL INF 38L MASC BICH;UTILIDADES DOMESTICAS;1.0;10;C
125655;7898002435707;BRINQ NEW FATAL WAR PATR 570;BRINQUEDOS;1.0;10;C
2337;7891095300495;SAGU DE MANDIOCA YOKI 500G;MASSAS;1.0;10;C
126076;7899970402203;CHOC HERSHEYS PROF MOEDA POUCH 300G CHOC/LEIT;BOMBONIERE;1.0;10;C
129224;7896036548622;CHUPETA NEOPAN ESTAM ORTO N2 ROSA R4862;PRODUTOS INFANTIS;1.0;10;C
133377;7898513884520;ESCUMADEIRA PLAST 38,5X12CM TRC8452;UTILIDADES DOMESTICAS;1.0;10;C
10460;7896115701535;COND TRA LA LA 480ML ANTI FRIZZ;HIGIENE INFANTIL;1.0;10;C
95761;7898368351468;SAL PARRILLA DA ROCA C/ERVAS 450G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
99601;7898144121292;LIXA AMERICANA P/UNHA 5135 C/3 UN;PRODUTOS DE BELEZA;1.0;10;C
126083;7896403208647;FERTILIZ FARINHA OSSO 1KG;FLORES;1.0;10;C
131398;7899850331272;COLETOR PELOS CLINK P/LAVADORA CK4205;UTILIDADES DOMESTICAS;1.0;10;C
116980;7898008426921;CJ PETISQ ECO BAMB C/3 426921;UTILIDADES DOMESTICAS;1.0;10;C
32632;7896512911391;COND GRANADO BEBE 250ML TRADIC;HIGIENE INFANTIL;1.0;10;C
111616;7896647072684;JG MEMORIA PAIS E FILHOS 40P FILHOT 7268;BRINQUEDOS;1.0;10;C
10857;7891010925543;ESC DENT REACH ECO MACIA;HIGIENE BUCAL;1.0;10;C
130013;7896013808312;SACO P/LIXO STARLUX REFOR C/8 50L PT;ACESSORIOS DE LIMPEZA;1.0;10;C
93388;7896080891026;BISC LIANE RECH 65G CHOC;DIETS E NATURAIS;1.0;10;C
130947;7899205964025;CUBO DIVERTIDO COLOR DMT6402;BRINQUEDOS;1.0;10;C
116806;7899768066327;JG AMERICANO EVA FOLH VD 6632;CAMA-MESA-BANHO;1.0;10;C
115147;7898357456440;SAND MIKALCE CHINELAO AD BUSSOL MAR39/40;ARTIGOS PESSOAIS;1.0;10;C
132012;7899335410263;CONTAINER UNINJET MULT AMORE 9L AZ 1026;UTILIDADES DOMESTICAS;1.0;10;C
126797;7908316532754;SAND OPANKA URBANO JUV PTO 35/36;ARTIGOS PESSOAIS;1.0;10;C
124060;7899808871621;TACA PLASUTIL GIN GLAMOUR 540ML RS;UTILIDADES DOMESTICAS;1.0;10;C
132481;7908103744506;PRATO BUBA C/DIVISORIAS ELEFANTE RS;PRODUTOS INFANTIS;1.0;10;C
127019;7898632810363;BRINQ DRAGOSSAURO JP BRINK;BRINQUEDOS;1.0;10;C
129366;7896061913112;SAB ELITE 85G ANTIBAC;HIGIENE PESSOAL;1.0;10;C
2465;7898097961013;MAC ORIENTAL BIFUM ARROZ 500G;MASSAS;1.0;10;C
126943;7909392639603;CUECA LUPO AM BOXER 766 10 140 9990;VESTUARIO;1.0;10;C
25951;None;PERNIL SADIA SUINO S/O SPECIALE KG VINHO ESP/ERVAS;CONGELADOS;1.0;10;C
76493;7891125000081;MARTINI ROSATO 750ML ROSATO;BEBIDAS ALCOOLICAS;1.0;10;C
131465;7899808870402;POTE PLASUTIL TRAVA 2 DIV C/ESC ;UTILIDADES DOMESTICAS;1.0;10;C
20906;7896110083353;GUARDANAPO SANTEPEL GRANDE C/50;ARTIGOS PARA FESTA;1.0;10;C
128261;7909690630913;SAND HAVAIANAS SLIM ROMANCE AZ NAV 37/38;ARTIGOS PESSOAIS;1.0;10;C
71503;7896849422515;CESTA RATTAN M USO 1,9L 2050;PECAS DECORATIVAS;1.0;10;C
118979;7899768024129;CANECA LYOR LUMINUS HEART 350ML PTO 2412;UTILIDADES DOMESTICAS;1.0;10;C
2890;7891000071625;FORM INF NAN CONFORT 1 800G;LEITES;1.0;10;C
128503;7897146101813;XAROPE ASA BRANCA 900ML BLUEBERRY;DIETS E NATURAIS;1.0;10;C
114910;7899674033284;DESOD AERO ABOVE CLINICAL 72H 150ML FEM;HIGIENE PESSOAL;1.0;10;C
126874;7908316531610;SAND OPANKA CLUBE MASC CE PTO 39/40;ARTIGOS PESSOAIS;1.0;10;C
88693;7896036527320;MAMAD NEOPAN COLOR ORTO 300ML ROSA R2732;PRODUTOS INFANTIS;1.0;10;C
132560;7899525654156;KIT ESC P/MAMAD BUBA C/ESPONJA ROSA;PRODUTOS INFANTIS;1.0;10;C
410;7891035040702;TIRA MANCHA PO VANISH 450G TRAD;ALCOOL-REMOVEDORES;1.0;10;C
113575;7898357450400;SAND MIKALCE FEM AD LOVE PINK37/38;ARTIGOS PESSOAIS;1.0;10;C
125707;7898630257863;GARRAF ARCAPLAST WARE GALAO 1,2L VDE;UTILIDADES DOMESTICAS;1.0;10;C
89895;7899655032367;JG AMERICANO YANGZI MACROME DOUR;CAMA-MESA-BANHO;1.0;10;C
132914;7895454817945;DEO COL PIMENT 100ML ORIGINAL;HIGIENE PESSOAL;1.0;10;C
65239;7896000722690;MASC TRAT NIELY GOLD 430G NUTRI POD;HIGIENE PESSOAL;1.0;10;C
131470;7896042077857;SECADOR SALADA PLASUTIL B2;UTILIDADES DOMESTICAS;1.0;10;C
106902;7899866264816;KIT CONFEITEIRO 8PC CZ19248;CAMA-MESA-BANHO;1.0;10;C
127705;7899363199369;SAC P/PRES CROMUS PREM G 34X38X15 SORT;ARTIGOS PARA FESTA;1.0;10;C
116247;7899768074674;PORTA MANT C/TP ROSE 1000ML 7467;UTILIDADES DOMESTICAS;1.0;10;C
118573;7891497165524;TOALHA BH DOHLER C/CAP D 90X70 LITTLE DINO;CAMA-MESA-BANHO;1.0;10;C
123877;7896292313880;KETCHUP SOFRUTA PICANTE PET 400G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
87490;5606167124266;VH CASA AG PORT GD ESCOLHA 750ML;BEBIDAS ALCOOLICAS;1.0;10;C
127421;7896523177878;MIX ESPECIARIAS FA GIN C/4 ALECR/LIM/ZIMB;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
92900;7898941671907;SAB LIQ SALUTARIS 1L LAVAND CAMPO;HIGIENE PESSOAL;1.0;10;C
122565;7897186097374;PRATO MELANINA DIVI 21CM RAPUNZEL;UTILIDADES DOMESTICAS;1.0;10;C
77531;7898623950856;COND SALON LINE 300ML SOS BOMB ORIG;HIGIENE PESSOAL;1.0;10;C
84294;7896042027760;BACIA PLASUTIL LAVANDA 9L;UTILIDADES DOMESTICAS;1.0;10;C
77206;7896496912520;QUINOA MAE TERRA GRAOS 250G;DIETS E NATURAIS;1.0;10;C
127568;7898002435479;BRINQ BATEDEIRA MINI 547;BRINQUEDOS;1.0;10;C
132509;7899441504887;ESPREM ALHO 15CM SQ-3248;UTILIDADES DOMESTICAS;1.0;10;C
108121;7898362070723;CAPA P/RODO 42X45CM;ACESSORIOS DE LIMPEZA;1.0;10;C
112740;7898654261754;BALDE 18L AZUL 407;UTILIDADES DOMESTICAS;1.0;10;C
94257;7891035918278;BOM AR AIR WIRK SPRAY RF 12ML L3 P2 CHEIRO LIMP;PURIFICADORES-ANTI MOFO;1.0;10;C
76126;7896075701477;ESPATULA P/CUT MERHEJE PROF IND LILAS;PRODUTOS DE BELEZA;1.0;10;C
127729;7896098908006;SAB LIQ YPE ANTIB ACT SH 200ML ORIG;HIGIENE PESSOAL;1.0;10;C
106062;7898678456266;JG BASQ/FUTEBOL C/ACESS FB01615;BRINQUEDOS;1.0;10;C
37102;7909224441527;SAND IPANEMA ANAT SURF MASC PTO/VERM;ARTIGOS PESSOAIS;1.0;10;C
123050;7898132984922;COND BIO EXTRATUS 250ML MEL;HIGIENE PESSOAL;1.0;10;C
63580;7897664169074;DEO COL PHYTODERM SPLASH 200ML SEXY GIRL ROS;FARDAMENTO;1.0;10;C
130345;7898926919277;CHA AMAZONIA ESPINHEIRA SANTA 60G;MATINAIS;1.0;10;C
54736;7891150027299;SOPAO KNORR C/ARROZ CANJAO 179G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
121539;7899751108188;JG TALHER ORIGINAL ORIENTE 25P;UTILIDADES DOMESTICAS;1.0;10;C
124682;7899869200743;BRINQ KENDY GIRAFA PUXA ESTICA BQ7020A;BRINQUEDOS;1.0;10;C
128882;7899653779929;CHAIRA ORIG LINE 8;UTILIDADES DOMESTICAS;1.0;10;C
126853;7908316532419;SAND OPANKA FLORAL PINK 35/36;ARTIGOS PESSOAIS;1.0;10;C
78730;7891024028018;ANT SEPT COLGATE PLAX TOT 12 500ML CLEAN MINT;HIGIENE BUCAL;1.0;10;C
101142;7613036957069;CAPSULA CAFE STARBUCKS NES 57G C/10 HOUSE BLEND;MATINAIS;1.0;10;C
118494;7899868308938;CESTO ORGANIZ CRIPPA C/TP P HIMALAIA;UTILIDADES DOMESTICAS;1.0;10;C
132666;7899868310894;SABONETEIRA CRIPPA TRANSL BOLACHA;UTILIDADES DOMESTICAS;1.0;10;C
121256;7891010521448;SH JOHNSONS BABY 400ML CHEIR PROLONG;HIGIENE INFANTIL;1.0;10;C
67970;7896196060361;ARROZ LA PASTINA NEGRO 500G;DIETS E NATURAIS;1.0;10;C
124158;6907740383032;ENF URSO C/FLOR FFBZ0692 ;PECAS DECORATIVAS;1.0;10;C
9393;7897161397505;OLEO BRONZ ALYNE URUCUM 100ML;HIGIENE PESSOAL;1.0;10;C
126174;7897256244622;GIZ CERA LEOLEO BIG C/12 4462;ESCOLARES;1.0;10;C
119691;7908169004422;SQUEEZE PLAST CB1055 600ML;UTILIDADES DOMESTICAS;1.0;10;C
110028;7894500231049;GARRAF AZEITE VDR 0231049;UTILIDADES DOMESTICAS;1.0;10;C
112807;7896554411620;FORMA P/PUDIM BLACK N24 560124;UTILIDADES DOMESTICAS;1.0;10;C
104604;7896396116035;CAPA P/MAQ LAV PLASTLEO FLAN 730 G;CAMA-MESA-BANHO;1.0;10;C
129821;7898959462474;ESC P/CAB ESCOBEL DRY FIT 5833;PRODUTOS DE BELEZA;1.0;10;C
76329;7898907775090;ESPREM P/ALHO VISON RED PEQ;UTILIDADES DOMESTICAS;1.0;10;C
121274;7891010253905;HIDRAT NEUTROGENA 400ML HID/REP;HIGIENE PESSOAL;1.0;10;C
129700;7908342102464;KIT BIKE SQUEE 575ML+SUP+ABRAC UND;UTILIDADES DOMESTICAS;1.0;10;C
52146;7891150027824;MOLHO HELLMANNS 3EM1 370G;CONSERVAS ENLATADOS-TEMPE;1.0;10;C
31433;7891023542447;GARRAF TERMOLAR PERSONAL 500ML AZUL;UTILIDADES DOMESTICAS;1.0;10;C
122506;7898995002344;VASO BARRO NCV234;PECAS DECORATIVAS;1.0;10;C
